,0,1
0,SDG_14,0.10888288915157318
1,SDG_6,0.10181187838315964
2,SDG_12,0.09793774783611298
3,SDG_9,0.09768164157867432
4,SDG_10,0.0965098887681961
5,SDG_7,0.0960163027048111
6,SDG_15,0.09568820148706436
7,SDG_8,0.09030984342098236
8,SDG_5,0.08864469081163406
9,SDG_4,0.0862417072057724
10,SDG_2,0.08263247460126877
11,SDG_3,0.0747516080737114
12,SDG_11,0.07301357388496399
13,SDG_16,0.07244188338518143
14,SDG_17,0.07095782458782196
15,SDG_13,0.06802740693092346
16,SDG_1,0.062252167612314224
