,0,1
0,SDG_14,0.10894775390625
1,SDG_6,0.1019287109375
2,SDG_12,0.097900390625
3,SDG_9,0.09771728515625
4,SDG_10,0.0965576171875
5,SDG_7,0.09600830078125
6,SDG_15,0.09588623046875
7,SDG_8,0.09027099609375
8,SDG_5,0.08868408203125
9,SDG_4,0.0863037109375
10,SDG_2,0.08251953125
11,SDG_3,0.07476806640625
12,SDG_11,0.07305908203125
13,SDG_16,0.072509765625
14,SDG_17,0.0709228515625
15,SDG_13,0.06805419921875
16,SDG_1,0.06231689453125
