,0,1
0,SDG_14,0.18204815685749054
1,SDG_2,0.1467272937297821
2,SDG_13,0.12741799652576447
3,SDG_3,0.1128288209438324
4,SDG_15,0.0971841886639595
5,SDG_12,0.09530943632125854
6,SDG_6,0.09188374131917953
7,SDG_9,0.08080675452947617
8,SDG_11,0.0705285370349884
9,SDG_17,0.07014305889606476
10,SDG_7,0.06920861452817917
11,SDG_8,0.06866193562746048
12,SDG_10,0.06727863103151321
13,SDG_5,0.06618703156709671
14,SDG_1,0.06442523747682571
15,SDG_16,0.06194854527711868
16,SDG_4,0.05654248595237732
